Datetime,FRAC_DAYS_SINCE_JAN1,FRAC_HRS_SINCE_JAN1,JULIAN_DAYS,EPOCH_TIME,ALARM_STATUS_G23,INST_STATUS,CavityPressure,CavityTemp,DasTemp,EtalonTemp,WarmBoxTemp,species,MPVPosition,OutletValve,solenoid_valves,CO2,CO2_dry,CH4,CH4_dry,H2O,CH4_G23,bg_G23,CH4_ele_G23,Latitude,Longitude,Speed [m/s]
2022-09-06 06:45:29.673,248.28116856,5958.748046,249.28116856,1662446692.964,65536,707,140.0180399,46.135154724,45.0625,44.973045349,45.020774841,1.0,0.0,52657.552222,0.0,448.23792526,460.9595016,2.2437605582,2.3040744533,1.7639858712,2.2181277641713053,2.119803038188595,0.09832472598271025,,,
2022-09-06 06:45:32.647,248.28120299,5958.748872,249.28120299,1662446695.938,65536,707,140.02917371,46.118675232,45.125,44.973320007,45.020835876,1.0,0.0,52668.571176,0.0,449.16805852,460.79654613,2.2448612394,2.2951703257,1.7642168549,2.208945198428994,2.119803038188595,0.089142160240399,,,
2022-09-06 06:45:35.644,248.28123766,5958.749704,249.28123766,1662446698.934,65536,707,139.99658894,46.118675232,45.125,44.973320007,45.020835876,1.0,0.0,52658.455672,0.0,450.01374244,461.74470412,2.2155661904,2.2962634191,1.761782323,2.210072473605058,2.119803038188595,0.09026943541646304,,,
2022-09-06 06:45:38.634,248.28127228,5958.750535,249.28127228,1662446701.925,65536,707,139.99365064,46.10231781,45.125,44.97341156,45.020927429,1.0,0.0,52644.318218,0.0,450.58789865,462.63658671,2.2350013671,2.2663881518,1.7703816795,2.17926298632285,2.1187073122639957,0.060555674058854425,,,
2022-09-06 06:45:41.611,248.28130672,5958.751361,249.28130672,1662446704.901,65536,707,139.97275565,46.086565625,45.125,44.973500555,45.020897764,1.0,0.0,52625.98455,0.0,451.05704172,463.32456781,2.3811548272,2.2866650981,1.7884931444,2.200174006561717,2.1187073122639957,0.08146669429772135,,,
2022-09-06 06:45:44.585,248.28134116,5958.752188,249.28134116,1662446707.876,65536,707,139.99514307,46.086112976,45.125,44.973503113,45.020896912,1.0,0.0,52626.226541,0.0,450.37733471,463.88806533,2.2948818169,2.4365467053,1.7925107889,2.354742513832122,2.118290066333699,0.2364524474984231,,,
2022-09-06 06:45:47.578,248.28137579,5958.753019,249.28137579,1662446710.868,65536,707,139.9904136,46.069572449,45.132941989,44.973442078,45.021080017,1.0,0.0,52617.765603,0.0,450.20293052,463.12538953,2.2388498357,2.3480018952,1.7711054893,2.263428847136276,2.117227107281859,0.14620173985441687,,,
2022-09-06 06:45:50.561,248.28141032,5958.753848,249.28141032,1662446713.852,65536,707,140.00195014,46.069572449,45.125,44.973442078,45.021080017,1.0,0.0,52618.992209,0.0,450.28011057,462.90685168,2.2239252345,2.290513699,1.7817860226,2.204142955836452,2.1160439302221925,0.08809902561425931,,,
2022-09-06 06:45:53.545,248.28144485,5958.754676,249.28144485,1662446716.835,65536,707,139.99262728,46.052970886,45.182611732,44.973625183,45.021232605,1.0,0.0,52611.283716,0.0,449.67959442,462.97948264,2.2205361445,2.275217556,1.7692664264,2.1883684920134843,2.1158418048811027,0.07252668713238153,,,
2022-09-06 06:45:56.548,248.28147962,5958.755511,249.28147962,1662446719.839,65536,707,140.01011818,46.041924872,45.1875,44.973707463,45.021294315,1.0,0.0,52620.339455,0.0,448.15781909,462.33323128,2.2080519036,2.2716341314,1.7738976283,2.18467301128249,2.115402159132831,0.06927085214965922,,,
2022-09-06 06:45:59.558,248.28151446,5958.756347,249.28151446,1662446722.849,65536,707,140.001623,46.036582947,45.222030387,44.973747253,45.021324158,1.0,0.0,52612.99331,0.0,446.63463747,460.71329327,2.193183816,2.2586398712,1.7540623281,2.1712724117044706,2.1149322308428733,0.05634018086159731,,,
2022-09-06 06:46:02.549,248.28154907,5958.757178,249.28154907,1662446725.84,65536,707,139.97797534,46.019859314,45.1875,44.973930359,45.021324158,1.0,0.0,52590.39955,0.0,445.51216074,459.02601488,2.1744904139,2.2429440637,1.7404004167,2.1550857856000323,2.1147663520880777,0.04031943351195455,,,
2022-09-06 06:46:05.533,248.28158361,5958.758007,249.28158361,1662446728.824,65536,707,139.98262996,46.019859314,45.25,44.973930359,45.021324158,1.0,0.0,52581.915045,0.0,445.7007469,457.78178743,2.1748916976,2.2234652455,1.728994847,2.1349978514711436,2.1142779141394117,0.02071993733173194,,,
2022-09-06 06:46:08.529,248.28161828,5958.758839,249.28161828,1662446731.819,65536,707,139.99212773,46.004203796,45.25,44.973930359,45.02141571,1.0,0.0,52577.563665,0.0,445.96028644,457.9400064,2.1779031115,2.2237338051,1.7305628064,2.1352748091129827,2.1142481314546253,0.021026677658357418,,,
2022-09-06 06:46:11.535,248.28165308,5958.759674,249.28165308,1662446734.826,65536,707,139.99568758,45.995002999,45.25,44.97399915,45.021604886,1.0,0.0,52562.910868,0.0,445.35053558,458.19571547,2.169793961,2.2267691299,1.7259658117,2.1384050505894487,2.1142481314546253,0.02415691913482343,,,
2022-09-06 06:46:14.536,248.28168781,5958.760507,249.28168781,1662446737.827,65536,707,140.00503966,45.987876892,45.3125,44.974052429,45.021751404,1.0,0.0,52571.213251,0.0,445.05675141,457.5416741,2.1639856327,2.2183683313,1.7229322302,2.1297415532882185,2.1142481314546253,0.015493421833593146,,,
2022-09-06 06:46:17.521,248.28172235,5958.761336,249.28172235,1662446740.811,65536,707,139.99871937,45.972099304,45.3125,44.974235535,45.021629333,1.0,0.0,52555.553836,0.0,445.43579392,457.22672447,2.1768517304,2.2123778448,1.7223298002,2.123563740190091,2.1142481314546253,0.009315608735465553,,,
2022-09-06 06:46:20.526,248.28175714,5958.762171,249.28175714,1662446743.817,65536,707,140.00836772,45.972099304,45.325621547,44.974235535,45.021629333,1.0,0.0,52554.299033,0.0,445.84708784,457.63830491,2.1851531481,2.2256201867,1.7290706868,2.1372201791520515,2.1142481314546253,0.022972047697426223,,,
2022-09-06 06:46:23.546,248.28179209,5958.76301,249.28179209,1662446746.837,65536,707,140.00017172,45.956169128,45.375,44.974235535,45.021842957,1.0,0.0,52550.291803,0.0,446.49222693,458.09770225,2.1928535402,2.2342550738,1.7325156959,2.1461250850603157,2.1142481314546253,0.03187695360569043,,,
2022-09-06 06:46:26.538,248.28182671,5958.763841,249.28182671,1662446749.828,65536,707,139.98907002,45.944153386,45.375,44.974302537,45.021775954,1.0,0.0,52535.040394,0.0,446.52636881,458.79875084,2.2011767253,2.2422816983,1.7396132787,2.1544027075822676,2.1142481314546253,0.04015457612764228,,,
2022-09-06 06:46:29.509,248.28186111,5958.764667,249.28186111,1662446752.8,65536,707,139.98376883,45.939750671,45.375,44.974327087,45.021751404,1.0,0.0,52530.441297,0.0,446.54247254,458.86840508,2.2005584515,2.250931716,1.7420580728,2.163323217234713,2.1142481314546253,0.04907508578008768,,,
2022-09-06 06:46:32.516,248.28189591,5958.765502,249.28189591,1662446755.807,65536,707,139.97903012,45.923942566,45.375,44.974479675,45.021995544,1.0,0.0,52522.467736,0.0,447.19733287,458.91855,2.2052346116,2.2504347188,1.7488861295,2.1628106785933365,2.1142481314546253,0.04856254713871122,,,
2022-09-06 06:46:35.521,248.28193068,5958.766336,249.28193068,1662446758.811,65536,707,139.98239701,45.923942566,45.402279006,44.974479675,45.021995544,1.0,0.0,52519.164192,0.0,446.71294317,459.65183529,2.1892220453,2.25545968,1.7586671813,2.167992773756883,2.1142481314546253,0.05374464230225762,,,
2022-09-06 06:46:38.511,248.28196529,5958.767167,249.28196529,1662446761.801,65536,707,139.98857245,45.906913757,45.426675978,44.974632263,45.022117615,1.0,0.0,52518.284567,0.0,446.35816991,459.14693134,2.1872792029,2.2390543011,1.7469493674,2.1510743874708678,2.1142481314546253,0.036826256016242453,,,
2022-09-06 06:46:41.509,248.28199999,5958.768,249.28199999,1662446764.799,65536,707,139.97338952,45.906913757,45.4375,44.974632263,45.022117615,1.0,0.0,52502.523132,0.0,446.94728084,458.78877011,2.2037204576,2.2370932026,1.7604584053,2.1490519640833825,2.1142481314546253,0.03480383262875719,,,
2022-09-06 06:46:44.515,248.28203479,5958.768835,249.28203479,1662446767.806,65536,707,139.99764711,45.890739441,45.447168508,44.974662781,45.02230072,1.0,0.0,52497.138575,0.0,446.20689396,459.44985203,2.1844388053,2.254132705,1.7622629511,2.1666243033436894,2.1142481314546253,0.05237617188906407,,,
2022-09-06 06:46:47.525,248.28206963,5958.769671,249.28206963,1662446770.816,65536,707,139.9970145,45.873893738,45.4375,44.974754333,45.022209167,1.0,0.0,52490.840448,0.0,445.99318544,458.64029271,2.1826180587,2.2342161572,1.7470814703,2.1460849515116944,2.1142481314546253,0.031836820057069115,,,
2022-09-06 06:46:50.503,248.2821041,5958.770498,249.2821041,1662446773.794,65536,707,139.99384108,45.873893738,45.494413408,44.974754333,45.022209167,1.0,0.0,52482.04993,0.0,446.37779754,458.39599324,2.1974188173,2.2322554294,1.7554547835,2.1440629104162503,2.1142481314546253,0.029814778961624988,,,
2022-09-06 06:46:53.485,248.2821386,5958.771326,249.2821386,1662446776.775,65536,707,139.98836487,45.858055115,45.499301676,44.974845886,45.022514343,1.0,0.0,52470.862801,0.0,446.27220433,458.80356821,2.200559795,2.2474421207,1.750466954,2.1597244999099177,2.1142481314546253,0.04547636845529235,,,
2022-09-06 06:46:56.506,248.28217356,5958.772166,249.28217356,1662446779.796,65536,707,140.00765662,45.852356252,45.5,44.974911642,45.022525303,1.0,0.0,52475.200837,0.0,445.91011075,458.67335157,2.1884697857,2.2505672535,1.7494674726,2.1629473577437888,2.1142481314546253,0.048699226289163455,,,
2022-09-06 06:46:59.525,248.28220851,5958.773004,249.28220851,1662446782.815,65536,707,140.00476209,45.842185974,45.5,44.975028992,45.022544861,1.0,0.0,52478.923947,0.0,445.67698585,458.32354813,2.1856012805,2.2382921171,1.7566440784,2.150288369457409,2.1142481314546253,0.03604023800278355,,,
2022-09-06 06:47:02.490,248.28224284,5958.773828,249.28224284,1662446785.781,65536,707,140.00083787,45.825767517,45.5,44.975151062,45.022514343,1.0,0.0,52473.550607,0.0,446.1069108,458.07445743,2.1932245956,2.2353203458,1.7468483049,2.1472236688422286,2.1142481314546253,0.03297553738760328,,,
2022-09-06 06:47:05.466,248.28227727,5958.774654,249.28227727,1662446788.756,65536,707,139.98770951,45.825767517,45.509776536,44.975151062,45.022514343,1.0,0.0,52455.303225,0.0,446.47879805,458.47463564,2.1920145372,2.2429495761,1.7451227016,2.1550914703765396,2.1142481314546253,0.040843338921914274,,,
2022-09-06 06:47:08.454,248.28231186,5958.775485,249.28231186,1662446791.745,65536,707,139.98512201,45.809501648,45.5625,44.975334167,45.022819519,1.0,0.0,52450.004381,0.0,446.81377999,458.81994937,2.186455811,2.2415641517,1.7366682004,2.153662722810748,2.1142481314546253,0.039414591356122575,,,
2022-09-06 06:47:11.446,248.28234649,5958.776316,249.28234649,1662446794.737,65536,707,140.01948977,45.809501648,45.5625,44.975334167,45.022819519,1.0,0.0,52467.605512,0.0,446.61146455,459.10906709,2.1838995868,2.2356594092,1.7299154768,2.1475733349859745,2.1142481314546253,0.03332520353134916,,,
2022-09-06 06:47:14.427,248.28238098,5958.777144,249.28238098,1662446797.717,65536,707,140.00392194,45.79360199,45.588687151,44.975242615,45.022758484,1.0,0.0,52466.158367,0.0,446.84658652,458.88698683,2.1955354188,2.2329889438,1.7327487701,2.144819362311766,2.1142481314546253,0.03057123085714064,,,
2022-09-06 06:47:17.406,248.28241546,5958.777971,249.28241546,1662446800.696,65536,707,139.97710542,45.777397156,45.625,44.975364685,45.022850037,1.0,0.0,52443.053269,0.0,445.57070819,459.11424124,2.1699912127,2.2448288034,1.7259623489,2.1570294623957684,2.1142481314546253,0.042781330941143114,,,
2022-09-06 06:47:20.417,248.28245031,5958.778808,249.28245031,1662446803.707,65536,707,139.98757488,45.777397156,45.625,44.975364685,45.022850037,1.0,0.0,52440.011999,0.0,444.84825117,457.74057266,2.1592463671,2.2184613761,1.715381676,2.129837507662567,2.1142481314546253,0.015589376207941541,,,
2022-09-06 06:47:23.437,248.28248528,5958.779647,249.28248528,1662446806.728,65536,707,140.00170755,45.761680603,45.625,44.975456238,45.022911072,1.0,0.0,52437.152711,0.0,444.89117359,456.94480915,2.1554882583,2.2072640818,1.71110863,2.118290066333699,2.1142481314546253,0.004041934879073672,,,
2022-09-06 06:47:26.431,248.28251993,5958.780478,249.28251993,1662446809.722,65536,707,139.98592159,45.759442079,45.625,44.97544294,45.022955399,1.0,0.0,52427.782559,0.0,445.14015036,456.96927089,2.1583217785,2.2033447084,1.7099397854,2.1142481314546253,2.1142481314546253,0.0,,,
2022-09-06 06:47:29.408,248.28255439,5958.781305,249.28255439,1662446812.699,65536,707,139.97924566,45.746269226,45.625,44.975364685,45.023216248,1.0,0.0,52426.139927,0.0,445.34340702,457.22304179,2.168108316,2.2062333543,1.7105640659,2.117227107281859,2.1142481314546253,0.002978975827233832,,,
2022-09-06 06:47:32.406,248.28258907,5958.782138,249.28258907,1662446815.696,65536,707,139.97824257,45.735748249,45.625,44.975546779,45.02315555,1.0,0.0,52414.491907,0.0,444.4261908,457.47388395,2.1560423468,2.2164044581,1.7215922782,2.127716268433971,2.1142481314546253,0.01346813697934568,,,
2022-09-06 06:47:35.423,248.282624,5958.782976,249.282624,1662446818.714,65536,707,139.99377686,45.730400085,45.661256906,44.975639343,45.023124695,1.0,0.0,52408.783214,0.0,444.03079543,456.51612996,2.1447912711,2.2040080642,1.7062491447,2.1149322308428733,2.1142481314546253,0.0006840993882479829,,,
2022-09-06 06:47:38.397,248.28265841,5958.783802,249.28265841,1662446821.687,65536,707,139.95666564,45.714195251,45.6875,44.975669861,45.023124695,1.0,0.0,52388.188984,0.0,445.62285086,456.0464064,2.1442400887,2.1922558158,1.7039291189,2.102812481620842,2.1142481314546253,-0.011435649833783312,,,
2022-09-06 06:47:41.344,248.28269253,5958.784621,249.28269253,1662446824.635,65536,707,139.98412549,45.707716659,45.75,44.97572169,45.023085823,1.0,0.0,52389.39966,0.0,447.18093999,457.70667357,2.1521277702,2.1917912256,1.7132068452,2.102333363368456,2.1142481314546253,-0.011914768086169314,,,
2022-09-06 06:47:44.360,248.28272743,5958.785458,249.28272743,1662446827.65,65536,707,139.99233402,45.698936462,45.75,44.975791931,45.023033142,1.0,0.0,52389.360022,0.0,445.75246682,459.33591123,2.1558348745,2.1999674485,1.7118990648,2.1107652623343958,2.1142481314546253,-0.003482869120229548,,,
2022-09-06 06:47:47.354,248.28276209,5958.78629,249.28276209,1662446830.645,65536,707,139.99351341,45.683433533,45.75,44.975791931,45.02306366,1.0,0.0,52376.321715,0.0,445.54651215,457.89145335,2.1569482273,2.2038472153,1.7195280605,2.1147663520880777,2.1142481314546253,0.0005182206334524153,,,
2022-09-06 06:47:50.341,248.28279667,5958.78712,249.28279667,1662446833.632,65536,707,140.00273235,45.683433533,45.762918994,44.975791931,45.02306366,1.0,0.0,52373.801611,0.0,445.4349767,457.65579277,2.1597180637,2.2048900577,1.7052304491,2.1158418048811027,2.1142481314546253,0.0015936734264774266,,,
2022-09-06 06:47:53.305,248.28283096,5958.787943,249.28283096,1662446836.595,65536,707,139.98540237,45.668388367,45.780027933,44.975975037,45.023124695,1.0,0.0,52363.892545,0.0,445.61431322,457.52790082,2.1605955561,2.2076686758,1.7158370131,2.1187073122639957,2.1142481314546253,0.0044591808093703555,,,
2022-09-06 06:47:56.302,248.28286566,5958.788776,249.28286566,1662446839.593,65536,707,140.02601185,45.664204255,45.8125,44.975990886,45.023100921,1.0,0.0,52369.947061,0.0,445.80095331,457.7538936,2.162170639,2.2087311766,1.7167949612,2.119803038188595,2.1142481314546253,0.0055549067339697444,,,
2022-09-06 06:47:59.294,248.28290028,5958.789607,249.28290028,1662446842.584,65536,707,139.99606837,45.652275085,45.8125,44.976036072,45.023033142,1.0,0.0,52368.798364,0.0,446.72248437,457.98885653,2.1655052512,2.210512675,1.7277993447,2.1216402452584737,2.1142481314546253,0.00739211380384841,,,
2022-09-06 06:48:02.266,248.28293469,5958.790432,249.28293469,1662446845.557,65536,707,139.9960172,45.636955261,45.8125,44.975975037,45.023124695,1.0,0.0,52357.8841,0.0,446.09581139,458.98350311,2.1642132998,2.214111622,1.7300201032,2.1253517337855015,2.1142481314546253,0.01110360233087615,,,
2022-09-06 06:48:05.252,248.28296925,5958.791262,249.28296925,1662446848.543,65536,707,139.99076042,45.636955261,45.8125,44.975975037,45.023124695,1.0,0.0,52346.622818,0.0,445.44480831,458.26470151,2.156692014,2.2124936983,1.7070953788,2.1236832165080433,2.1142481314546253,0.009435085053417946,,,
2022-09-06 06:48:08.266,248.28300413,5958.792099,249.28300413,1662446851.557,65536,707,140.01416058,45.622245789,45.813881215,44.976036072,45.023216248,1.0,0.0,52351.159422,0.0,445.8108425,457.50976087,2.1600098315,2.2044637431,1.7061507618,2.115402159132831,2.1142481314546253,0.0011540276782056047,,,
2022-09-06 06:48:11.259,248.28303876,5958.79293,249.28303876,1662446854.549,65536,707,140.02796009,45.616798991,45.837361878,44.976003194,45.02318337,1.0,0.0,52346.676256,0.0,445.69638646,457.86017629,2.1574474975,2.2077539832,1.7000303996,2.1187952872845703,2.1142481314546253,0.0045471558299450265,,,
2022-09-06 06:48:14.236,248.28307322,5958.793757,249.28307322,1662446857.526,65536,707,140.01124922,45.607078552,45.875,44.975944519,45.023124695,1.0,0.0,52339.331006,0.0,445.14667666,457.73024704,2.1557129743,2.2050860541,1.7027235278,2.1160439302221925,2.1142481314546253,0.0017957987675671916,,,
2022-09-06 06:48:17.256,248.28310817,5958.794596,249.28310817,1662446860.546,65536,707,139.97268677,45.592765808,45.875,44.976097107,45.023338318,1.0,0.0,52324.179688,0.0,445.34371506,457.18095051,2.1484707749,2.203373588,1.704258409,2.1142779141394117,2.1142481314546253,2.978268478637247e-05,,,
2022-09-06 06:48:20.246,248.28314279,5958.795427,249.28314279,1662446863.537,65536,707,139.99086209,45.592765808,45.911947514,44.976097107,45.023338318,1.0,0.0,52317.729239,0.0,445.25349895,457.36663749,2.1475528528,2.1959055358,1.6981036539,2.106576330854205,2.1142481314546253,-0.0076718006004203865,,,
2022-09-06 06:48:23.245,248.28317749,5958.79626,249.28317749,1662446866.535,65536,707,139.98697591,45.578269958,45.9375,44.976066589,45.023338318,1.0,0.0,52311.606181,0.0,444.93505434,457.26587944,2.1511958948,2.1949354043,1.7020118522,2.1055758626806087,2.1142481314546253,-0.008672268774016612,,,
2022-09-06 06:48:26.235,248.28321209,5958.79709,249.28321209,1662446869.525,65536,707,140.02143783,45.574568296,45.921438547,44.976113644,45.02334616,1.0,0.0,52319.568043,0.0,445.27365169,456.95441114,2.1528322439,2.1987203165,1.7024202039,2.109479131666262,2.1142481314546253,-0.004768999788363093,,,
2022-09-06 06:48:29.204,248.28324647,5958.797915,249.28324647,1662446872.495,65536,707,140.01087739,45.563865662,45.9375,44.976249695,45.023368835,1.0,0.0,52313.700113,0.0,445.64177045,457.31912706,2.149459812,2.2004598543,1.7067143801,2.111273065999563,2.1142481314546253,-0.002975065455062431,,,
2022-09-06 06:48:32.203,248.28328118,5958.798748,249.28328118,1662446875.494,65536,707,140.00445262,45.550971563,45.9375,44.976190683,45.023427847,1.0,0.0,52305.20811,0.0,444.76054822,457.70367418,2.1465618864,2.1970383088,1.7042111127,2.1077445264384207,2.1142481314546253,-0.006503605016204617,,,
2022-09-06 06:48:35.223,248.28331613,5958.799587,249.28331613,1662446878.514,65536,707,139.98446436,45.55052948,45.9375,44.97618866,45.023429871,1.0,0.0,52293.108512,0.0,444.75478213,456.75357024,2.1439141003,2.1938986816,1.6942246114,2.1045067209547765,2.1142481314546253,-0.00974141049984878,,,
2022-09-06 06:48:38.215,248.28335075,5958.800418,249.28335075,1662446881.505,65536,707,139.9998839,45.536125183,45.9375,44.97618866,45.023368835,1.0,0.0,52291.452732,0.0,445.83676589,456.73166227,2.1605754091,2.1911295472,1.6997751488,2.10165099383365,2.1142481314546253,-0.012597137620975474,,,
2022-09-06 06:48:41.154,248.28338478,5958.801235,249.28338478,1662446884.445,65536,707,139.97052888,45.536125183,46.0,44.97618866,45.023368835,1.0,0.0,52278.738609,0.0,446.59495692,457.90064877,2.1640981025,2.2083868907,1.7102389772,2.1194479862337126,2.1142481314546253,0.005199854779087243,,,
2022-09-06 06:48:44.156,248.28341951,5958.802068,249.28341951,1662446887.446,65536,707,139.99784615,45.52230072,46.002762431,44.97631073,45.023612976,1.0,0.0,52275.993914,0.0,447.43959116,458.73265799,2.1677163756,2.2121985553,1.7144964132,2.1233788441851575,2.1142481314546253,0.009130712730532231,,,
2022-09-06 06:48:47.151,248.28345419,5958.802901,249.28345419,1662446890.442,65536,707,139.94723511,45.508506775,46.0,44.976524353,45.023490906,1.0,0.0,52255.15625,0.0,447.47218297,459.62772869,2.1678451512,2.2160060181,1.7178138381,2.1273053689434507,2.1142481314546253,0.013057237488825368,,,
2022-09-06 06:48:50.115,248.2834885,5958.803724,249.2834885,1662446893.406,65536,707,139.98981378,45.508506775,46.0,44.976524353,45.023490906,1.0,0.0,52277.740245,0.0,446.48406478,459.70552121,2.1638864106,2.2163130481,1.7267095569,2.127621999980933,2.1142481314546253,0.013373868526307842,,,
2022-09-06 06:48:53.104,248.28352308,5958.804554,249.28352308,1662446896.394,65536,707,139.98514936,45.495353699,46.025837989,44.97631073,45.023521423,1.0,0.0,52263.643047,0.0,445.77220492,458.65759576,2.161789293,2.2121359575,1.7087597252,2.1233142889092624,2.1142481314546253,0.009066157454637125,,,
2022-09-06 06:48:56.107,248.28355784,5958.805388,249.28355784,1662446899.397,65536,707,140.00339571,45.491618752,46.0625,44.976337032,45.023521423,1.0,0.0,52263.317356,0.0,445.52856885,457.85374881,2.161274413,2.2097045304,1.7066238343,2.120806829425709,2.1142481314546253,0.00655869797108366,,,
2022-09-06 06:48:59.124,248.28359275,5958.806226,249.28359275,1662446902.414,65536,707,139.99354317,45.48235321,46.0625,44.976402283,45.023521423,1.0,0.0,52260.998468,0.0,445.62139961,457.59241741,2.1616700645,2.2091342779,1.7056884642,2.120218744741145,2.1142481314546253,0.005970613286519821,,,
2022-09-06 06:49:02.108,248.28362729,5958.807055,249.28362729,1662446905.398,65536,707,139.98618091,45.468742371,46.0625,44.976402283,45.023521423,1.0,0.0,52258.284371,0.0,445.64559706,457.67240156,2.1621605884,2.2094778167,1.7023716943,2.120573026233701,2.1142481314546253,0.006324894779075496,,,
2022-09-06 06:49:05.084,248.28366174,5958.807882,249.28366174,1662446908.374,65536,707,139.961889,45.468742371,46.102304469,44.976402283,45.023521423,1.0,0.0,52245.858153,0.0,445.45967178,457.69491826,2.162626931,2.2099699331,1.7050419819,2.1210805314491323,2.1142481314546253,0.006832399994507021,,,
2022-09-06 06:49:08.095,248.2836966,5958.808718,249.2836966,1662446911.386,65536,707,139.97633185,45.455223083,46.125,44.976524353,45.023704529,1.0,0.0,52241.071629,0.0,445.89293167,457.51848844,2.164650115,2.2105041878,1.7063934737,2.1216314926579414,2.1142481314546253,0.007383361203316063,,,
2022-09-06 06:49:11.111,248.2837315,5958.809556,249.2837315,1662446914.402,65536,707,139.98633639,45.453027167,46.125,44.976524353,45.023693738,1.0,0.0,52228.192507,0.0,446.21548127,457.99847788,2.1676330794,2.2127109804,1.7147257684,2.1239072931674876,2.1142481314546253,0.009659161712862296,,,
2022-09-06 06:49:14.101,248.2837661,5958.810386,249.2837661,1662446917.391,65536,707,139.98238036,45.442802429,46.125,44.976524353,45.023643494,1.0,0.0,52222.475537,0.0,446.69951273,458.34113697,2.1778194496,2.2158052294,1.7095310268,2.127098301443872,2.1142481314546253,0.012850169989246485,,,
2022-09-06 06:49:17.081,248.28380059,5958.811214,249.28380059,1662446920.371,65536,707,139.99133019,45.429924011,46.1875,44.976554871,45.023704529,1.0,0.0,52215.079194,0.0,447.39989221,458.81223543,2.1934410218,2.2261140726,1.7075222348,2.137729509200955,2.1142481314546253,0.023481377746329635,,,
2022-09-06 06:49:20.081,248.28383531,5958.812048,249.28383531,1662446923.371,65536,707,140.003486,45.429924011,46.1875,44.976554871,45.023704529,1.0,0.0,52219.131129,0.0,447.52552183,459.54511173,2.1842034358,2.2421361569,1.7132548863,2.1542526150034362,2.1142481314546253,0.04000448354881092,,,
2022-09-06 06:49:23.071,248.28386993,5958.812878,249.28386993,1662446926.362,65536,707,139.99830265,45.4167099,46.17230663,44.976615906,45.023368835,1.0,0.0,52221.485066,0.0,447.21739816,459.69147358,2.1786847722,2.2327625614,1.7122959258,2.144585900779734,2.1142481314546253,0.030337769325108788,,,
2022-09-06 06:49:26.045,248.28390435,5958.813704,249.28390435,1662446929.336,65536,707,139.99314267,45.4167099,46.1875,44.976615906,45.023368835,1.0,0.0,52215.003099,0.0,447.55688434,459.4047358,2.1919147903,2.2272396599,1.7214637897,2.1388902943834314,2.1142481314546253,0.024642162928806055,,,
2022-09-06 06:49:29.018,248.28393875,5958.81453,249.28393875,1662446932.308,65536,707,140.024006,45.404441833,46.1875,44.976341248,45.023582458,1.0,0.0,52219.137221,0.0,447.55108776,459.79610648,2.1934937861,2.2409351043,1.724041747,2.1530140046695645,2.1142481314546253,0.038765873214939184,,,
2022-09-06 06:49:32.016,248.28397346,5958.815363,249.28397346,1662446935.307,65536,707,140.04536438,45.391685486,46.1875,44.976463318,45.023521423,1.0,0.0,52224.382812,0.0,447.49547133,459.76902074,2.1853482848,2.242464806,1.7156425738,2.154591541184919,2.1142481314546253,0.04034340973029371,,,
2022-09-06 06:49:35.028,248.28400831,5958.816199,249.28400831,1662446938.318,65536,707,139.97725412,45.391685486,46.25,44.976463318,45.023521423,1.0,0.0,52188.639675,0.0,447.31382665,459.67888109,2.1854528186,2.2340057736,1.7149450464,2.145867989073049,2.1142481314546253,0.0316198576184239,,,
2022-09-06 06:49:38.009,248.28404281,5958.817028,249.28404281,1662446941.299,65536,707,140.03318207,45.379447937,46.25,44.976524353,45.023521423,1.0,0.0,52199.545544,0.0,447.57101657,459.51869383,2.186684376,2.2342180208,1.7229227677,2.1460868733877376,2.1142481314546253,0.03183874193311231,,,
2022-09-06 06:49:40.979,248.2840772,5958.817853,249.2840772,1662446944.27,65536,707,140.0068211,45.379447937,46.25,44.976524353,45.023521423,1.0,0.0,52199.572255,0.0,447.56476806,459.80635596,2.1872392194,2.2355706762,1.7214065138,2.1474818272445524,2.1142481314546253,0.033233695789927076,,,
2022-09-06 06:49:43.957,248.28411167,5958.81868,249.28411167,1662446947.248,65536,707,139.99475098,45.367607117,46.25,44.976463318,45.023277283,1.0,0.0,52190.234375,0.0,448.46367054,459.80486686,2.268841165,2.2361576075,1.7242811736,2.148087112286567,2.1142481314546253,0.0338389808319417,,,
2022-09-06 06:49:46.946,248.28414625,5958.81951,249.28414625,1662446950.236,65536,707,139.97874712,45.355918884,46.25,44.976402283,45.023216248,1.0,0.0,52169.741777,0.0,448.574691,460.75015581,2.2736068517,2.319674724,1.7274011872,2.2342158659748543,2.1142481314546253,0.11996773452022902,,,
2022-09-06 06:49:49.924,248.28418073,5958.820337,249.28418073,1662446953.215,65536,707,140.00520325,45.355918884,46.3125,44.976402283,45.023216248,1.0,0.0,52179.539062,0.0,448.43146202,460.87364992,2.226431985,2.3245862417,1.7268735531,2.2392809701827923,2.1142481314546253,0.12503283872816695,,,
2022-09-06 06:49:52.898,248.28421515,5958.821164,249.28421515,1662446956.189,65536,707,140.01003943,45.344749451,46.3125,44.976524353,45.023368835,1.0,0.0,52178.04035,0.0,448.55985174,460.74211692,2.2415499261,2.2764169767,1.7316968441,2.1896054194167305,2.1142481314546253,0.07535728796210517,,,
